ID|COUPONCODE|COUPONTYPE|CREATED_AT|CUSTOMERNAME|CUSTOMERREVIEW|GROSSMARGIN|ORDERTYPE|PAYMENTTYPE|AMOUNT|SERVINGTIME|TXNID|PRODUCT_ID|STORE_ID|CUSTOMER_ID
34109481|10%OFF|Multi-Use Personal|2019-06-15 15:30:54.000000|Olivia Bailey|1|1.75|drive-thru|Paypal|8.75|529|7XZFPYUO0A|4087|8466|417
33979705|5%OFF|National|2019-03-04 15:59:19.000000|Deirdre Harris|1|4.08|call-in|Stripe|10.08|96|K1OH9ZUVXZ|4088|8264|3538
34660550||Multi-Use Personal|2019-03-23 09:12:42.000000|Heather Tucker|5|1.12|drive-thru|Google Pay|8.12|450|FOROQOXG69|4214|8530|1568
37198385|BUY5GET1|Multi-Use Personal|2019-04-14 16:53:26.000000|Katherine Young|5|1.88|drive-thru|Debit Card|5.96|591|SO1FKZWFEZ|4466|8946|3936
35079897|BUY5GET1|National|2019-02-20 17:44:35.000000|Mary Berry|2|1.18|mobile-app|Debit Card|3.18|369|60P3GGVWQ9|4023|8558|1540
38950302|BOGO|National|2019-03-11 13:44:54.000000|Victoria McDonald|3|4.85|drive-thru|Apple Pay|7.75|213|EL9NW4B0PO|4472|8170|318
38698256||One-time Personal|2019-07-31 10:06:05.000000|Vanessa Berry|4|0.48|mobile-app|Cash|3.48|327|6HA89MPN9H|4352|8110|2254
34432229||Multi-Use Personal|2018-04-28 08:08:45.000000|Wanda Walker|2|1.64|mobile-app|Debit Card|8.64|199|5AL4FP02VK|4212|8399|1425
38854865|10%OFF|National|2018-03-31 15:56:36.000000|Sonia Davies|1|1.67|in-store|Stripe|7.62|435|BNTLE0RRJ7|4474|8517|42
34456100|5%OFF|One-time Personal|2018-06-21 08:47:30.000000|Jacob Bower|1|2.77|drive-thru|Gift Card|7.77|40|R4H7Y6RQWE|4185|8255|2335
34846373|BUY5GET1|Multi-Use Personal|2018-02-11 12:07:36.000000|Kylie Ince|5|1.33|call-in|Gift Card|8.33|464|KI24Z3IJGC|4044|8559|382
34240891||National|2019-09-22 16:47:41.000000|Brandon Scott|4|5.52|drive-thru|Gift Card|11.52|99|TN08N1E5WJ|4088|8411|691
34376258|10%OFF|National|2017-12-14 17:04:35.000000|Stephanie Scott|4|0.30|call-in|Credit Card|6.30|226|7GCTRFB90K|4009|8381|2404
34697935|BUY5GET1|National|2019-05-14 07:30:24.000000|Neil Springer|5|0.06|in-store|Cash|1.06|513|MEAT0RA3RU|4172|8103|2512
34450764|10%OFF|National|2018-06-11 10:39:23.000000|Thomas Kelly|5|0.12|drive-thru|Paypal|2.12|510|F93K8AAIEU|4174|8278|860
36330330||Regional|2017-11-20 16:28:44.000000|Megan Wallace|5|2.60|in-store|Apple Pay|9.60|466|JYUEEBSJH5|4130|8301|1153
37211324|5%OFF|One-time Personal|2019-04-28 15:16:48.000000|Adrian Hart|5|2.14|call-in|Apple Pay|8.81|383|2G42836YQI|4437|8134|1075
34431225|BUY5GET1|Regional|2018-04-26 10:11:16.000000|Matt Graham|1|0.36|in-store|Debit Card|6.36|406|IYWXFNE9IV|4009|8498|3077
33655006|10%OFF|Multi-Use Personal|2017-12-30 09:53:10.000000|Lily Graham|1|1.10|mobile-app|Stripe|2.10|62|Z7GPK2UETR|4074|8116|352
38698475|10%OFF|Multi-Use Personal|2019-07-31 13:46:17.000000|Alexandra Thomson|4|0.96|in-store|Paypal|4.96|237|FR4501MVOW|4358|8763|345
35135228||Regional|2019-04-28 14:03:22.000000|Anne McLean|4|2.20|mobile-app|Gift Card|9.20|143|JLLIALP3GR|4043|8630|3483
35282472|BOGO|National|2019-08-04 10:56:13.000000|Bernadette Wilson|1|2.32|mobile-app|Credit Card|10.32|327|8I7T4DH405|4018|8561|1098
34712146|BUY5GET1|Regional|2019-06-01 11:15:47.000000|Amelia Oliver|1|1.08|call-in|Google Pay|8.08|262|JIGYQ17WZF|4213|8134|2848
36535698|BOGO|One-time Personal|2018-11-15 13:33:45.000000|Leonard Burgess|3|1.08|drive-thru|Credit Card|8.08|291|IXWNL9MX5C|4105|8149|30
33834290|BOGO|Regional|2018-10-13 13:26:55.000000|Simon Ferguson|3|0.81|in-store|Debit Card|3.81|575|6HKTPAJY7D|4083|8108|2894
36380245|5%OFF|One-time Personal|2018-04-06 11:38:40.000000|Phil Peters|1|0.70|call-in|Google Pay|7.70|177|IRQ6ASAFB1|4116|8803|2558
34898223|BOGO|National|2018-06-02 14:21:54.000000|Gavin Carr|4|1.55|in-store|Stripe|5.55|422|6B1ENXCB5N|4020|8646|3944
34555776|BOGO|One-time Personal|2018-12-03 09:24:46.000000|Jason May|5|0.19|in-store|Credit Card|1.19|333|COQKGIIGEA|4201|8301|149
35036105|BOGO|Multi-Use Personal|2018-12-18 17:58:54.000000|Felicity Ince|1|2.03|call-in|Paypal|9.03|381|GFX0L4BMR1|4040|8589|689
33186153|BUY5GET1|Regional|2016-08-17 22:58:23.000000|Jack Grant|1|3.09|drive-thru|Apple Pay|6.18|225|9ZMGZHVOWR|4135|8750|1434
37384631|5%OFF|National|2017-12-30 07:02:51.000000|Grace Lyman|5|1.61|call-in|Debit Card|8.61|533|V6N8UOLEXW|4409|8573|1823
36540210|BOGO|Multi-Use Personal|2018-11-22 17:51:39.000000|Wendy Hughes|1|3.33|drive-thru|Paypal|8.33|340|CXF8YL0FBU|4124|8663|1439
33486064|10%OFF|National|2019-02-06 09:43:18.000000|David Forsyth|5|4.91|in-store|Cash|9.60|516|G127XLBEDD|4423|8057|1278
34798326|10%OFF|National|2019-09-16 15:32:23.000000|Ella Henderson|1|3.12|mobile-app|Gift Card|8.12|379|B0VDVTQPGT|4185|8186|3977
34737405|BUY5GET1|National|2019-07-02 07:58:25.000000|Ella Rees|4|2.12|mobile-app|Cash|9.12|330|DD7T3VU2QN|4207|8116|912
35509931||Multi-Use Personal|2018-06-14 08:02:27.000000|Steven Welch|5|2.42|drive-thru|Debit Card|6.42|157|1FOXWOQXN7|4538|8690|20
34983062||Regional|2018-09-24 09:36:19.000000|Jacob Marshall|1|2.20|drive-thru|Paypal|6.20|433|3HK1J9Y7QJ|4020|8623|3398
35136236|BOGO|Regional|2019-04-29 12:23:04.000000|Lauren Avery|4|1.75|mobile-app|Apple Pay|5.75|313|32UUDNKIIU|4020|8662|1844
37045213|BOGO|Multi-Use Personal|2018-10-01 10:24:56.000000|Thomas Randall|4|2.65|call-in|Credit Card|7.10|7|W4JYOW0TE4|4445|8067|2543
34438790||One-time Personal|2018-05-14 14:05:48.000000|Thomas Dickens|2|1.32|drive-thru|Cash|7.32|50|JXF98QDEBW|4223|8193|3581
34605145|10%OFF|Regional|2019-01-23 08:49:54.000000|Adrian Manning|3|0.21|drive-thru|Gift Card|7.21|504|LJPCLCQ888|4211|8083|3047
34549328||One-time Personal|2018-11-26 10:02:39.000000|Deirdre Gill|2|1.10|drive-thru|Cash|2.10|84|5VZF8U2YH8|4171|8510|2132
33130497|10%OFF|Multi-Use Personal|2017-07-10 10:59:43.000000|Amy Churchill|2|1.79|drive-thru|Stripe|8.50|217|N324DUSFZC|4441|8506|1124
34778542|BUY5GET1|Regional|2019-08-24 13:49:16.000000|Kevin Jones|1|0.24|mobile-app|Google Pay|2.24|167|ACO0LFVQRL|4199|8304|1289
34119937|BOGO|One-time Personal|2019-06-23 12:59:04.000000|Colin Miller|5|0.00|drive-thru|Paypal|7.00|303|AU2X2I4YYY|4090|8313|3914
38664254||Multi-Use Personal|2019-07-17 12:27:49.000000|Faith Skinner|1|2.18|mobile-app|Credit Card|6.18|354|OTJF64D8NM|4278|8991|3012
34588411|BUY5GET1|One-time Personal|2019-01-07 15:56:10.000000|Alan Payne|5|1.48|drive-thru|Paypal|3.48|24|H6TK54BQ40|4204|8146|99
35206954|BUY5GET1|Regional|2019-06-19 07:54:02.000000|Amanda May|5|2.61|in-store|Apple Pay|8.61|565|W73U8LYWLM|4029|8598|1217
34526651||Multi-Use Personal|2018-11-02 10:50:51.000000|Owen Duncan|4|0.42|in-store|Apple Pay|6.42|53|NYKRKVGW63|4008|8275|3507
39625275|BOGO|Regional|2018-08-04 12:38:27.000000|Gavin Randall|3|0.54|in-store|Paypal|2.54|484|AEEXOUZUSG|4479|8839|214
34506262|5%OFF|Multi-Use Personal|2018-09-29 12:48:59.000000|Faith Coleman|5|1.15|call-in|Gift Card|3.15|412|8BTG0HMP6Z|4204|8155|3125
39279781|BUY5GET1|One-time Personal|2019-02-22 17:48:04.000000|Gordon Abraham|4|0.12|drive-thru|Google Pay|4.12|314|NYDBXX4NCA|4511|8477|2946
34848010|5%OFF|Multi-Use Personal|2018-02-16 16:29:14.000000|Leonard Grant|5|0.98|call-in|Credit Card|7.98|301|XFB621JJO7|4040|8646|543
39592268|10%OFF|One-time Personal|2018-06-23 17:58:58.000000|Melanie Metcalfe|5|1.54|in-store|Paypal|3.54|277|96LOBMTL2F|4487|8189|870
34835297|10%OFF|Regional|2018-01-09 07:35:13.000000|Charles Davies|4|1.32|mobile-app|Cash|7.32|158|9ITVYQ748Y|4015|8642|3991
34639977|10%OFF|Regional|2019-02-23 12:48:02.000000|Jan Lyman|5|1.33|mobile-app|Apple Pay|8.33|416|RRLIFVXD8O|4211|8196|1342
33472235|BUY5GET1|One-time Personal|2019-07-04 00:00:00.000000|Carol Mackenzie|4|4.12|mobile-app|Google Pay|7.24|22|PNKRFDM7LI|4431|8798|2093
37400657||Regional|2018-03-21 08:24:55.000000|Harry Grant|2|1.20|mobile-app|Stripe|4.20|385|AFR5TGFF67|4380|8228|2676
38192229|BOGO|National|2018-08-28 17:41:03.000000|Lauren Greene|5|3.05|drive-thru|Paypal|8.05|428|46BPCMLJVY|4230|8818|308
39932955|BOGO|Regional|2019-05-13 10:03:51.000000|Cameron Hemmings|1|2.00|in-store|Credit Card|3.00|204|IJFJ2QFEXJ|4478|8528|3562
36846530|5%OFF|Regional|2019-08-23 13:39:15.000000|Sally Oliver|5|0.25|in-store|Paypal|5.25|586|B831QLOT4A|4126|8003|2557
34892282|5%OFF|National|2018-05-24 11:48:28.000000|Deirdre Powell|4|3.44|drive-thru|Gift Card|7.44|461|P2I72CBIE9|4025|8557|2353
37244368||Multi-Use Personal|2019-06-01 14:32:23.000000|Faith Bond|4|1.17|in-store|Google Pay|5.75|147|511FAYJ0GQ|4456|8730|162
34470537||One-time Personal|2018-07-22 13:52:50.000000|Joanne Cameron|4|1.40|mobile-app|Google Pay|8.40|53|LN1NTCKESW|4212|8322|2889
38332606|BOGO|National|2019-01-10 11:18:48.000000|Colin Walsh|1|1.58|call-in|Google Pay|2.58|180|DNM6C2LMNR|4269|8042|171
38495770|BUY5GET1|Multi-Use Personal|2019-05-11 14:23:38.000000|Jasmine Slater|5|2.77|mobile-app|Gift Card|7.77|251|3A8XVSWIHY|4245|8767|3996
34378283||Multi-Use Personal|2017-12-20 12:41:53.000000|Andrew Hughes|4|2.26|drive-thru|Credit Card|8.26|41|RYI5BV32B4|4221|8080|1730
34681413|BUY5GET1|One-time Personal|2019-04-20 12:10:16.000000|Sam Welch|3|2.15|mobile-app|Paypal|3.15|269|BY8SPIWO9D|4191|8178|2270
39145187||One-time Personal|2018-07-24 11:52:37.000000|Sarah Paterson|2|0.36|call-in|Credit Card|6.36|59|KUS9159PDH|4507|8402|3645
39868445|BOGO|National|2019-03-24 08:51:00.000000|Jessica Peters|2|1.84|drive-thru|Google Pay|4.84|217|PX9ZBOJ3LP|4493|8500|2838
34417995|10%OFF|One-time Personal|2018-03-23 07:51:25.000000|Felicity Roberts|3|2.40|drive-thru|Stripe|8.40|293|1DILOTBZ09|4007|8394|2223
35853419|5%OFF|Regional|2019-03-22 16:52:03.000000|Cameron Bower|5|2.18|mobile-app|Google Pay|6.18|453|U84HT1FHC6|4553|8789|2969
34496903|BOGO|Multi-Use Personal|2018-09-11 08:48:06.000000|Dylan Anderson|4|0.33|mobile-app|Apple Pay|3.33|167|WR5ZGZY0Q9|4178|8276|3950
34578297|10%OFF|Multi-Use Personal|2018-12-27 12:41:39.000000|William Ross|3|0.84|in-store|Credit Card|4.84|497|OZQ5QDAAG6|4216|8428|3970
34448202|BUY5GET1|Multi-Use Personal|2018-06-05 07:03:45.000000|Luke Pullman|5|1.48|call-in|Apple Pay|2.48|147|7BFVO9LESK|4171|8528|3322
33929324|5%OFF|National|2019-01-17 16:34:36.000000|Jasmine Clarkson|5|1.60|mobile-app|Stripe|3.60|432|9UZXR81WQM|4076|8391|1673
34484800|10%OFF|National|2018-08-20 07:56:54.000000|Michelle Wilson|2|1.14|drive-thru|Gift Card|7.14|288|A9D4PZ7TI4|4223|8350|3563
36750054|10%OFF|National|2019-06-26 07:49:55.000000|Molly Forsyth|2|2.28|mobile-app|Gift Card|9.28|587|QVFBYCK3OO|4094|8458|2409
34426771|BUY5GET1|One-time Personal|2018-04-15 07:16:20.000000|Rebecca Manning|4|3.89|mobile-app|Cash|10.89|489|7I8QKIFBMZ|4206|8235|3722
37155214|10%OFF|Regional|2019-02-26 15:00:48.000000|Ava Miller|2|4.15|mobile-app|Credit Card|9.04|459|13LVCX92SR|4442|8009|39
33867980||Regional|2018-11-18 11:19:07.000000|Austin Burgess|1|1.84|call-in|Credit Card|3.84|287|Y0ZALBGM6B|4080|8317|1213
34720501|10%OFF|National|2019-06-10 15:05:59.000000|Christopher Slater|2|0.63|call-in|Credit Card|3.63|505|C9ETH2OKED|4184|8350|84
36102159|BUY5GET1|Regional|2019-07-08 15:05:34.000000|Lucas Anderson|3|1.35|call-in|Paypal|5.35|286|XIL63841QO|4565|8721|372
34777887|BOGO|Multi-Use Personal|2019-08-23 13:35:24.000000|Bernadette Jones|3|1.87|mobile-app|Apple Pay|3.87|80|7LM94O94CS|4203|8210|2966
34656470|10%OFF|Multi-Use Personal|2019-03-17 11:06:32.000000|Lillian Ross|3|1.47|drive-thru|Credit Card|8.47|395|MLE0O7B5IO|4180|8373|3948
38601486||Regional|2019-06-23 13:07:48.000000|Warren Harris|4|1.20|mobile-app|Apple Pay|6.20|272|5N01Z3P4AA|4232|8749|798
35263038||Regional|2019-07-25 16:27:33.000000|Jacob Hart|4|0.28|drive-thru|Debit Card|2.28|209|90TQ8N0C89|4024|8619|3781
34025297|10%OFF|One-time Personal|2019-04-10 14:45:42.000000|Dorothy Henderson|4|0.42|mobile-app|Stripe|7.42|73|3UVM2OV31J|4086|8356|593
34058166|10%OFF|National|2019-05-05 14:38:02.000000|Sebastian Fraser|1|0.30|in-store|Apple Pay|2.30|472|HI50FH4P0D|4079|8229|1486
38144648||National|2018-07-24 07:08:35.000000|Natalie Sharp|5|0.36|drive-thru|Credit Card|6.36|396|LE44XFH1RN|4235|8167|256
34880483|BOGO|Multi-Use Personal|2018-05-06 12:10:30.000000|Michael MacLeod|2|1.07|in-store|Paypal|7.07|292|4U8PQN18U8|4032|8665|948
34622685|10%OFF|Regional|2019-02-09 07:39:55.000000|Luke White|5|1.24|mobile-app|Google Pay|8.24|542|HILVN31H06|4207|8348|2970
34045404|BOGO|Regional|2019-04-28 13:02:03.000000|Gavin Gibson|5|0.14|drive-thru|Debit Card|2.14|103|JZ28YNXTYK|4079|8220|2463
36476488||One-time Personal|2018-08-18 14:23:53.000000|Frank Newman|1|1.16|in-store|Credit Card|5.16|118|PK69E6W0QX|4119|8660|1899
35292659|5%OFF|Multi-Use Personal|2019-08-11 09:11:26.000000|Ella Davidson|3|4.32|in-store|Gift Card|10.32|443|6JZXY8GMQN|4034|8569|300
34854191|BUY5GET1|One-time Personal|2018-03-06 07:04:37.000000|Stephanie McLean|2|0.84|in-store|Gift Card|7.84|270|7MV35HSGJB|4045|8668|2960
37680347||Multi-Use Personal|2018-06-29 08:31:44.000000|Dylan Turner|1|0.92|mobile-app|Cash|4.92|421|QHT3V5Y1QM|4069|8233|1649
34063457|10%OFF|National|2019-05-10 15:04:04.000000|Faith Hudson|5|0.78|drive-thru|Credit Card|3.78|325|SCI3HER2IU|4082|8094|1955
34491652|5%OFF|National|2018-09-03 13:28:31.000000|Andrew Stewart|5|0.08|mobile-app|Credit Card|4.08|348|GXY9I7E2YC|4216|8493|2537
34053382|10%OFF|One-time Personal|2019-05-02 12:15:39.000000|Oliver Brown|5|0.12|in-store|Gift Card|2.12|199|XTI4UQ7OPX|4079|8146|1541
33706435|BUY5GET1|National|2018-04-16 14:30:33.000000|Samantha Powell|1|1.81|drive-thru|Cash|3.81|584|75M3V1ZL0R|4080|8363|1517
33707247|BUY5GET1|Multi-Use Personal|2018-04-18 13:31:58.000000|Nathan Grant|1|0.27|drive-thru|Debit Card|3.27|337|AQIUGV3YR8|4083|8473|2163
36077684|BOGO|National|2019-06-30 14:08:16.000000|Tracey Rampling|4|1.35|in-store|Paypal|7.35|98|8OS06DIPOK|4523|8774|1633
34785819|10%OFF|National|2019-09-02 11:35:23.000000|Natalie Paterson|4|2.84|drive-thru|Paypal|7.84|514|D9RQSQBQV6|4185|8435|1333
37867712|BOGO|Regional|2019-06-07 11:16:42.000000|Audrey Russell|3|0.80|drive-thru|Debit Card|4.80|396|2FRT3U6DB9|4066|8047|2285
38767373||One-time Personal|2019-08-26 08:48:25.000000|Robert Peters|4|0.18|in-store|Credit Card|1.18|533|PRNDUPO6SQ|4271|8367|411
34202840|BOGO|Regional|2019-08-25 07:11:58.000000|Jan Mathis|3|0.56|call-in|Gift Card|2.56|459|73I2P3JUGA|4081|8357|3620
34788786|BUY5GET1|Multi-Use Personal|2019-09-05 17:57:44.000000|Liam Lawrence|1|4.07|in-store|Google Pay|11.07|74|Q48IDX8JZQ|4206|8373|3567
35317477||Multi-Use Personal|2019-08-25 11:59:28.000000|Alan Springer|3|0.84|in-store|Cash|4.84|96|WXE2KCGD81|4021|8588|2895
34063978|10%OFF|One-time Personal|2019-05-10 09:47:15.000000|Andrew Hamilton|1|0.54|drive-thru|Stripe|2.54|425|6RICD82OT0|4079|8135|1373
33359232|10%OFF|Multi-Use Personal|2018-01-27 09:16:44.000000|Pippa Lee|1|5.55|in-store|Paypal|11.06|31|4103K50TFY|4424|8069|2054
34525842|5%OFF|Multi-Use Personal|2018-11-01 12:20:55.000000|Joseph Lawrence|1|3.40|drive-thru|Paypal|6.40|321|OSID98LQJ9|4194|8294|2869
33960372|5%OFF|Multi-Use Personal|2019-02-14 09:18:12.000000|Simon Berry|4|1.47|call-in|Google Pay|8.47|52|Y1ZOAKGBJI|4089|8506|2317
34090094||Regional|2019-05-30 12:17:13.000000|Michael Cameron|3|1.06|drive-thru|Google Pay|2.06|217|3M4L4DCMPZ|4074|8090|271
34605677||Multi-Use Personal|2019-01-24 07:32:16.000000|Justin Vaughan|5|0.54|mobile-app|Cash|3.54|183|6DCQEVRDPY|4198|8084|2680
34819030|10%OFF|National|2017-11-12 13:16:10.000000|Jan Howard|2|0.00|mobile-app|Debit Card|4.00|470|5YXU9LJDYM|4027|8614|3874
34785766||National|2019-09-02 10:32:25.000000|Vanessa Greene|3|3.95|in-store|Stripe|5.95|28|GDF8KRWT2N|4188|8347|3665
33552990|10%OFF|National|2019-06-07 06:26:30.000000|Donna Blake|1|3.10|in-store|Gift Card|8.71|211|AUVVOUQ8K9|4433|8941|1745
39126003|5%OFF|Regional|2018-06-15 12:10:26.000000|Sebastian Pullman|4|2.52|in-store|Debit Card|9.52|74|MVKTS72Z2H|4519|8585|3164
34493269|BOGO|National|2018-09-05 14:26:58.000000|Blake Allan|3|3.20|call-in|Gift Card|9.20|22|UO8EO9O2ZI|4007|8453|1080
33765866|10%OFF|National|2018-07-21 07:33:30.000000|Virginia McLean|3|1.68|drive-thru|Stripe|8.68|561|2WKJSOV424|4086|8342|2596
34509636|BUY5GET1|One-time Personal|2018-10-05 09:53:52.000000|Oliver Simpson|3|3.71|in-store|Gift Card|10.71|326|LM55EQ3RG3|4206|8434|517
34441083|10%OFF|National|2018-05-20 08:46:07.000000|Kevin Skinner|4|0.07|call-in|Credit Card|7.07|457|4RMKGV7IP2|4005|8329|2919
33653846|BOGO|Multi-Use Personal|2017-12-27 11:25:29.000000|Leonard Burgess|3|0.27|drive-thru|Google Pay|1.27|350|562EAY9X59|4075|8372|30
36649317|10%OFF|National|2019-04-12 07:12:57.000000|Rebecca Buckland|4|0.60|call-in|Stripe|5.60|549|4X0AKCZ3RD|4111|8124|1042
34363398|BOGO|One-time Personal|2017-11-06 12:50:15.000000|Una Jones|1|1.61|in-store|Paypal|8.61|403|VAEPNYN5RE|4210|8321|615
37913527|5%OFF|Regional|2019-08-10 13:45:54.000000|David Henderson|4|2.42|drive-thru|Cash|6.42|459|P3E3YZHXS6|4058|8908|1826
36162267|BOGO|One-time Personal|2019-07-29 09:54:12.000000|Felicity Jones|4|1.32|mobile-app|Debit Card|7.32|75|W9ZX9VMJPX|4571|8745|2798
37737247||Regional|2018-10-31 13:28:37.000000|William Hughes|1|2.02|mobile-app|Gift Card|7.02|157|NOU1UL357E|4050|8904|3756
34376916|BUY5GET1|One-time Personal|2017-12-16 15:37:43.000000|Luke Hill|5|0.14|drive-thru|Apple Pay|1.14|150|ZCPSK70UW1|4193|8332|729
34532027|5%OFF|Regional|2018-11-07 09:46:07.000000|Alexandra Parr|5|0.20|call-in|Stripe|1.20|246|80AK5SOK9G|4172|8369|3935
34435650|5%OFF|One-time Personal|2018-05-07 16:52:29.000000|Jennifer Sutherland|4|0.78|call-in|Paypal|3.78|260|MEQVL8TGH4|4196|8126|2841
33857217|10%OFF|Regional|2018-11-06 14:27:31.000000|Lillian Forsyth|4|1.19|call-in|Stripe|8.19|11|JA14M07TPZ|4087|8543|3616
38092346|BUY5GET1|One-time Personal|2018-06-10 07:32:21.000000|Lucas Mackenzie|1|0.42|drive-thru|Gift Card|3.42|523|VRD711I1TC|4352|8667|1623
34171342|BOGO|National|2019-08-02 13:00:33.000000|Alexandra Rees|2|0.57|drive-thru|Cash|3.57|112|4WK8489E53|4084|8436|1832
34527069|5%OFF|Multi-Use Personal|2018-11-02 13:39:59.000000|Mary Skinner|4|5.25|drive-thru|Apple Pay|11.25|367|B53OF18S33|4209|8109|2297
36037737||Regional|2019-06-17 06:34:45.000000|Andrew Johnston|2|4.16|call-in|Gift Card|11.16|433|DEXJ4GUCZ7|4562|8710|2408
34882198|10%OFF|Regional|2018-05-09 10:16:01.000000|Lillian Harris|4|1.36|drive-thru|Paypal|9.36|186|32OBJZ8QLK|4017|8661|1720
34786672|5%OFF|National|2019-09-03 15:38:05.000000|Piers Taylor|3|3.32|mobile-app|Google Pay|10.32|429|29GC099GQ3|4179|8096|2414
37008790||Regional|2018-08-03 15:01:35.000000|Madeleine Davies|5|0.99|in-store|Debit Card|7.14|46|OVSYGPXGLC|4454|8287|3097
38604162|BOGO|Regional|2019-06-24 14:49:34.000000|Carolyn Churchill|2|0.95|drive-thru|Google Pay|5.95|392|QFW9UQ8JL4|4279|8830|790
33796070|BOGO|National|2018-08-31 14:42:08.000000|Alexander Stewart|2|0.30|in-store|Cash|3.30|28|9EFAZUXRYF|4082|8212|1872
38192258|BUY5GET1|Regional|2018-08-28 15:05:28.000000|Joshua Marshall|3|2.70|call-in|Cash|7.70|18|02NQA3K81Q|4299|8491|3862
40111790||National|2019-09-07 10:23:12.000000|Leonard Fraser|2|2.10|call-in|Credit Card|6.10|576|GKYI2S9OLZ|4496|8963|1621
35112809|BOGO|National|2019-04-05 10:46:39.000000|Victoria Martin|5|2.80|in-store|Google Pay|8.80|215|1KP091FSET|4013|8598|3870
38060526|10%OFF|Regional|2018-05-11 12:42:40.000000|Melanie Burgess|4|1.65|drive-thru|Stripe|5.65|309|OBDGPKPS29|4356|8212|32
33710687|BOGO|National|2018-04-24 13:24:49.000000|Anne Clark|5|1.72|mobile-app|Gift Card|3.72|143|UC0716N8T9|4077|8218|629
34052373|BOGO|One-time Personal|2019-05-02 11:03:39.000000|Diana Skinner|1|0.29|drive-thru|Apple Pay|1.29|315|P9D182WYFH|4075|8194|267
39188079|10%OFF|One-time Personal|2018-10-09 08:13:37.000000|Paul Bailey|5|0.84|in-store|Stripe|4.84|275|XO8IC8DN6L|4516|8065|2017
35193503|BUY5GET1|National|2019-06-10 17:58:01.000000|Molly Black|3|1.12|mobile-app|Credit Card|8.12|40|DFV6522IFA|4045|8666|1022
35959601|5%OFF|National|2019-05-19 11:34:31.000000|Lucas Carr|2|2.03|call-in|Google Pay|9.03|203|TBQ8FM7OZN|4534|8693|62
34671763|5%OFF|National|2019-04-07 17:28:30.000000|Thomas Berry|5|1.64|drive-thru|Stripe|8.64|393|XO83831QR7|4207|8463|651
36394135|BOGO|Regional|2018-05-05 07:14:19.000000|Richard Sutherland|4|1.12|drive-thru|Paypal|8.12|337|WQACYPFGVJ|4116|8803|2855
38065334|10%OFF|Multi-Use Personal|2018-05-16 16:58:31.000000|Fiona Clark|5|3.36|in-store|Cash|9.36|155|PHE0RQYGZH|4266|8195|731
34649222|BUY5GET1|National|2019-03-06 10:50:10.000000|Sam Walsh|1|1.08|in-store|Apple Pay|8.08|39|X4HXJO9P46|4179|8218|678
35717525|BOGO|Multi-Use Personal|2018-11-29 17:10:19.000000|Jessica King|3|3.18|mobile-app|Apple Pay|6.18|36|YU3XB738UQ|4544|8781|748
34392661||Regional|2018-01-24 09:26:45.000000|Katherine Ball|1|0.23|drive-thru|Stripe|1.23|551|8ED8JSKMQB|4202|8235|496
36655566||One-time Personal|2019-04-20 07:10:07.000000|Tracey Edmunds|3|1.24|call-in|Paypal|3.24|189|M3ZH2X709G|4092|8189|3943
39693592|5%OFF|National|2018-10-24 15:32:49.000000|Olivia Sharp|5|0.50|in-store|Paypal|2.50|228|TOFI0WTWLS|4476|8331|1237
33998095|5%OFF|Regional|2019-03-20 11:58:28.000000|Joe Jones|1|1.72|in-store|Paypal|3.72|98|K24QHKNNG3|4076|8485|3547
37116832|5%OFF|Regional|2019-01-10 17:10:56.000000|Jasmine Tucker|1|4.77|in-store|Cash|9.66|79|X6GO1F91C2|4442|8139|1182
36564185|10%OFF|One-time Personal|2018-12-25 10:10:26.000000|Molly Lambert|1|1.64|call-in|Cash|4.64|11|C3OJTTCW8D|4127|8839|82
33991359|5%OFF|National|2019-03-14 12:59:36.000000|Una Peters|1|1.68|call-in|Cash|8.68|104|FMUN6YRI2R|4086|8368|356
35033403|10%OFF|One-time Personal|2018-12-13 16:11:02.000000|Melanie Gill|4|0.44|in-store|Stripe|4.44|134|1J98LN13E5|4027|8599|327
34590796|5%OFF|One-time Personal|2019-01-09 12:23:17.000000|Joshua Cameron|4|2.20|call-in|Paypal|9.20|294|9OHE3R6NEU|4219|8542|776
34410989|BOGO|National|2018-03-05 10:03:58.000000|Anna Paterson|2|1.47|drive-thru|Credit Card|8.47|453|P633U3394W|4214|8130|1822
40048984|10%OFF|Multi-Use Personal|2019-07-31 11:09:35.000000|Eric Grant|3|1.45|call-in|Gift Card|6.45|370|XFMMHCDDZL|4498|8782|2497
38678804|5%OFF|Multi-Use Personal|2019-07-23 14:22:41.000000|Richard Davies|3|0.48|in-store|Stripe|2.48|89|1DAG82ZP2J|4315|8230|3272
34671203|BOGO|Multi-Use Personal|2019-04-07 13:12:03.000000|Karen Stewart|5|0.21|in-store|Apple Pay|3.21|140|8CKNDOEEY9|4184|8236|3774
36642321|BUY5GET1|National|2019-04-05 10:18:59.000000|David Fraser|3|1.78|mobile-app|Google Pay|6.78|41|ALEIR9R1M6|4125|8801|3933
34688464|5%OFF|National|2019-04-30 10:51:29.000000|Joseph Newman|5|0.60|mobile-app|Cash|3.60|491|XM3BHG24LA|4196|8427|676
34450188|BOGO|One-time Personal|2018-06-10 08:09:00.000000|Trevor Ball|2|1.30|in-store|Credit Card|6.30|289|AOQ4MEEDDR|4186|8304|894
